BIBLE	DECIMAL	UCHAR	HEX	PLANE	COUNT	BOOK	CHAPTER	VERSE	TEXT
Holy-Bible---Munda---Munda-Bible	39	'	27	Basic Latin 	394	MAT	002	005	ଇନ୍‌କୁ ଇନିଃକେ କାଜିରୁହାଡ଼୍‌କିୟାକ, “ଯିହୁଦା ଦିଶୁମ୍‌ରେୟାଃ ବେଥ୍‌ଲେହେମ୍‌ ସାହାର୍‌ରେ,” ଚିୟାଃଚି ନେଆଁଁକେଦ ନାବୀ ନେ'ଲେକାଏ ଅଲାକାଦା,
Holy-Bible---Munda---Munda-Bible	8216	‘	2018	General Punctuation 	313	MAT	002	006	“‘ରେ ଯିହୁଦା ଦିଶୁମ୍‌ରେୟାଃ ବେଥ୍‌ଲେହେମ୍‌, ଆମ୍‌ ଯିହୁଦାରେୟାଃ ମାରାଙ୍ଗ୍‌ ନାଗାର୍‌କଏତେ ଜେତାଲେକାତେ କାମ୍‌ ହୁଡିଙ୍ଗ୍‌ୟାଁ, ଚିୟାଃଚି ଆମେତେଦ ମିଆଁଦ୍‌ ଆଗୁଆଇ ଅଡଙ୍ଗ୍‌ଅଃଆଏ, ଇନିଃ ଆଇଁୟାଃ ଇସ୍ରାଏଲ୍‌ ହଡ଼କକେ ହରକଆ ।’”
Holy-Bible---Munda---Munda-Bible	8217	’	2019	General Punctuation 	313	MAT	002	006	“‘ରେ ଯିହୁଦା ଦିଶୁମ୍‌ରେୟାଃ ବେଥ୍‌ଲେହେମ୍‌, ଆମ୍‌ ଯିହୁଦାରେୟାଃ ମାରାଙ୍ଗ୍‌ ନାଗାର୍‌କଏତେ ଜେତାଲେକାତେ କାମ୍‌ ହୁଡିଙ୍ଗ୍‌ୟାଁ, ଚିୟାଃଚି ଆମେତେଦ ମିଆଁଦ୍‌ ଆଗୁଆଇ ଅଡଙ୍ଗ୍‌ଅଃଆଏ, ଇନିଃ ଆଇଁୟାଃ ଇସ୍ରାଏଲ୍‌ ହଡ଼କକେ ହରକଆ ।’”
Holy-Bible---Munda---Munda-Bible	2848	ଠ	b20	Oriya 	415	MAT	002	009	ଇନ୍‌କୁ ରାଜାରାଃ କାଜି ଆୟୁମ୍‌କେଦ୍‌ତେ ଆକଆଃ ହରାରେ ସେନଃୟାନାକ ଆଡଃ ନେଲେପେ, ଇନ୍‌କୁ ସିଙ୍ଗିତୁରଃସାଃରେ ନେଲାକାଇ ଏନ୍‌ ଇପିଲ୍‌କେଗି ନେଲ୍‌କିଃତେ ପୁରାଃ ରାସ୍‌କାୟାନାକ । ଏନ୍‌ ଇପିଲ୍‌, ଏନ୍‌ ହନ୍‌ ତାଇକେନ୍‌ ଠାୟାଦ୍‌ତେ ଆଉରି ସେଟେର୍‌ ଜାକେଦ୍‌ ଇନ୍‌କୁକେ ଆୟାର୍‌ ଇଦିକତାନ୍‌ ତାଇକେନା, ଏନ୍ତେ ଏନ୍‌ ଠାୟାଦ୍‌ତେ ସେଟେର୍‌ୟାନ୍‌ଚି, ଏନ୍‌ ଇପିଲ୍‌ ଏନ୍ତାଃରେ ଆଟ୍‌କାଅୟାନା ।
Holy-Bible---Munda---Munda-Bible	59	;	3b	Basic Latin 	84	MAT	002	018	“ରମା ସାହାର୍‌ରେ ହାୟ ହାୟରେୟାଃ ରାଆଃ ଆଡଃ ପୁରାଃ କୁସୁଦ୍‌ କୁସୁଦ୍‌ ରାଆଃ ଆୟୁମ୍‌ୟାନା, ରାହେଲ୍‌ ଆୟାଃ ହନ୍‌କ ନାଗେନ୍ତେ କୁସୁଦ୍‌ କୁସୁଦ୍‌ ରାଆଃ କେଦାଏ; ଇନିଃ ଜୀଉରାଡ଼େଜେନ୍‌ କାଏ ସାନାଙ୍ଗ୍‌ତାନ୍‌ ତାଇକେନା, ଚିୟାଃଚି ଆୟାଃ ସବେନ୍‌ ହନ୍‌କ ଗଏଃୟାନାକ ।”
Holy-Bible---Munda---Munda-Bible	58	:	3a	Basic Latin 	28	MAT	003	003	ଅକନ୍‌ ହଡ଼ଆଃ ବିଷାଏରେ ଯିଶାୟ ନାବୀ କାଜିକାଦ୍‌ନିଃ ଯୋହାନ୍‌ଗି ତାନିଃ : ଇନିଃ କାଜିକେଦାଏ, “ଜେତାଏ ବିର୍‌ରେ କାଉରିତାନ୍‌ନିୟାଃଁ ସାଡ଼ି ଆୟୁମଃତାନା, ‘ପ୍ରାଭୁଆଃ ହରା ବାଇୟେପେ; ଇନିୟାଃ ନାଙ୍ଗ୍‌ ହରା ସିଧାଏପେ ।’”
Holy-Bible---Munda---Munda-Bible	33	!	21	Basic Latin 	148	MAT	003	007	ମେନ୍‌ଦ ଯୋହାନ୍‌ ପୁରାଃ ଫାରୁଶୀକ ଆଡଃ ସାଦୁକିକ ଆୟାଃତାଃତେ ବାପ୍ତିସ୍ମା ନାମେ ନାଗେନ୍ତେ ହିଜୁଃତାନାଏ ନେଲ୍‌କେଦ୍‍କଚି ଇନ୍‌କୁକେ ମେତାଦ୍‌କଆ, “ଏ ବିଙ୍ଗ୍‌କଆଃ ହନ୍‌କ !” ହିଜୁଃତାନ୍‌ ମାରାଙ୍ଗ୍‌ ଏନେସେଦ୍‌ଏତେ ନିର୍‌ ନାଗେନ୍ତେ ଅକଏ ଆପେକେ ଚେତାୱାଦ୍‌ପେୟାଏ ?
Holy-Bible---Munda---Munda-Bible	2843	ଛ	b1b	Oriya 	224	MAT	005	030	ଆଡଃ ଆମାଃ ଜମ୍‌ତିସାଃରାଃ ତିଃଇ ପାପ୍‌ଇଚିମେରେଦ, ଏନାକେ ଛପାଏଣ୍ଡାଃଏମେ, ଚିୟାଃଚି ଆମାଃ ଗଟା ହଡ଼୍‌ମ ନାରାକ୍‌ରେ ହୁଦ୍‌ମାଅଃଏତେ, ମିଦ୍‌ ହାଟିଙ୍ଗ୍‌ ଜିୟନଃରେ ଆମାଃ ନାଗେନ୍ତେ ବୁଗିଅଃତେୟାଃ ।
Holy-Bible---Munda---Munda-Bible	2845	ଝ	b1d	Oriya 	99	MAT	005	041	ଜେତାଏ ପାଲ୍‌ଟାନ୍‌ ଆୟାଃ ବୋଝା ଗଅଃକେଦ୍‌ତେ ଆପେକେ ମିଦ୍‌ କିଲୋମିଟର୍‌ ହରା ସେନ୍‌ ରିକାପେରେଦ, ଇନିଃଲଃ ବାର୍‌ କିଲୋମିଟର୍‌ ସେନଃପେ ।
Holy-Bible---Munda---Munda-Bible	2840	ଘ	b18	Oriya 	116	MAT	006	027	ଆପେକଏତେ ଅକଏ ଉଡୁଃକେଦ୍‌ତେ ଆୟାଃ ଜୀଉକେ ମିଦ୍‌ ଘାଡ଼ି ପସାଦାଡ଼ିୟାଏ ?
Holy-Bible---Munda---Munda-Bible	2824	ଈ	b08	Oriya 	9	MAT	009	022	ମେନ୍‌ଦ ୟୀଶୁ ହେତାରୁହାଡ଼୍‌କେଦ୍‌ତେ ଇନିଃକେ ନେଲ୍‌କିଃତେ କାଜିକିୟା, “ଏ ମାଈ, ଆଲମ୍‌ ବରଏୟା, ବିଶ୍ୱାସ୍‌ ତାମାଃ ବୁଗିୟାକାଦ୍‌ମେଁୟାଏ ।” ଏନ୍‌ ନେଡାରେଗି ଏନ୍‌ କୁଡ଼ି ବୁଗିୟାନା ।
Holy-Bible---Munda---Munda-Bible	2818	ଂ	b02	Oriya 	20	MAT	013	022	ଜେତାଏ କାଜି ଆୟୁମାଃଏ ମେନ୍‌ଦ ସାଂସାର୍‌ରେୟାଃ ଉଡ଼ୁଃ ଆଡଃ ପୁରାଃ ମେନାଃତେୟାଃରାଃ ହାୟା, କାନାଜିକେ ହାରାତପାଏୟା ଆଡଃ ଇନିଃ କାଏ ଜଅଃ'ଆ, ଇନିଃ ଜାନୁମ୍‌ ଥାଲାରେ ଉୟୁଗାକାନ୍‌ ହିତା ଲେକାନ୍‌ନିଃ ତାନିଃ, ଇନିଃ ଜେତାନ୍‌ ଜ କାଏ ଜଅଃ'ଆ ।
Holy-Bible---Munda---Munda-Bible	2920	୨	b68	Oriya 	22	MAR	006	037	ୟୀଶୁ କାଜିରୁହାଡ଼ାଦ୍‌କଆଏ, “ଆପେଗି ଇନ୍‌କୁକେ ଜାହାନାଃ ଜମେୟାଃଁ ଏମାକପେ,” ଇନ୍‌କୁଦ ଇନିଃକେ କାଜିକିୟାକ, “ଆଲେଗି ଚି ୨୦୦ ରୁପାରାଃ ସିକାତେ ହଲଙ୍ଗ୍‌ କିରିଙ୍ଗ୍‌କେଦ୍‌ତେ ଜମେୟାଃଁଲେ ଏମାକଆ ?”
Holy-Bible---Munda---Munda-Bible	2918	୦	b66	Oriya 	78	MAR	006	037	ୟୀଶୁ କାଜିରୁହାଡ଼ାଦ୍‌କଆଏ, “ଆପେଗି ଇନ୍‌କୁକେ ଜାହାନାଃ ଜମେୟାଃଁ ଏମାକପେ,” ଇନ୍‌କୁଦ ଇନିଃକେ କାଜିକିୟାକ, “ଆଲେଗି ଚି ୨୦୦ ରୁପାରାଃ ସିକାତେ ହଲଙ୍ଗ୍‌ କିରିଙ୍ଗ୍‌କେଦ୍‌ତେ ଜମେୟାଃଁଲେ ଏମାକଆ ?”
Holy-Bible---Munda---Munda-Bible	2867	ଳ	b33	Oriya 	6	LUK	001	008	ଜାଖ୍‌ରିୟା, ଆୟାଃ ଝୁଣ୍ଡ୍‌ରେୟାଃ ପାଳି ଲେକାତେ ମାନ୍ଦିର୍‌ ଅଡ଼ାଃରେ ପାର୍‌ମେଶ୍ୱାର୍‌ଆଃ ସାମ୍‌ନାଙ୍ଗ୍‌ରେ ଯାଜାକ୍‌ କାମି କାମିତାନ୍‍ ଇମ୍‌ତା,
Holy-Bible---Munda---Munda-Bible	2925	୭	b6d	Oriya 	5	LUK	010	001	ନେଆଁଁତାୟମ୍‌ତେ ପ୍ରାଭୁ ୭୨ଏଟାଃ ଚେଲାକକେ ସାଲାକେଦ୍‌ତେ, ଆଇଃକ୍‌ ସେନଃ ସାନାଙ୍ଗ୍‌ତାନ୍ ସବେନ୍‌ ହାତୁ, ଟଲାତେ ବାବାର୍‌ହଡ଼୍‌ କୁଲ୍‌ ଆୟାର୍‌କେଦ୍‌କଆଏ ।
Holy-Bible---Munda---Munda-Bible	2921	୩	b69	Oriya 	4	JOH	012	005	“ନେ ବୁଗିନ୍‌ ସହାନ୍‌ ସୁନୁମ୍‌କେ ୩୦୦ ହୁଲାଙ୍ଗ୍‌ରାଃ ନାଲା ସିକାରେ ଆଖ୍‌ରିଙ୍ଗ୍‌କେଦ୍‌ତେ ଏନ୍‌ ପାଏସା ଚିନାଃମେନ୍ତେ ରେଙ୍ଗେଃକକେ କା ଏମ୍‍ୟାନା ?”
Holy-Bible---Munda---Munda-Bible	2919	୧	b67	Oriya 	18	JOH	021	011	ଶିମୋନ୍‌ ପାତ୍‌ରାସ୍‌ ସେନଃୟାନ୍ତେ ୧୫୩ ଠୁ ମାପ୍‌ରାଙ୍ଗ୍‌ ହାକୁତେ ପେରେଜାକାନ୍‌ ଜାଲୋମ୍‍କେ ଦରେୟା ଖାଇଁଣ୍‌ତେ ଥାଇଜ୍‌ ଆଉକେଦାଃଏ । ନିମିନ୍‌ ହାକୁକ ତାଇକେନ୍‌ରେୟ ଜାଲୋମ୍‌ କା ଟଟାଃୟାନା ।
Holy-Bible---Munda---Munda-Bible	2923	୫	b6b	Oriya 	4	JOH	021	011	ଶିମୋନ୍‌ ପାତ୍‌ରାସ୍‌ ସେନଃୟାନ୍ତେ ୧୫୩ ଠୁ ମାପ୍‌ରାଙ୍ଗ୍‌ ହାକୁତେ ପେରେଜାକାନ୍‌ ଜାଲୋମ୍‍କେ ଦରେୟା ଖାଇଁଣ୍‌ତେ ଥାଇଜ୍‌ ଆଉକେଦାଃଏ । ନିମିନ୍‌ ହାକୁକ ତାଇକେନ୍‌ରେୟ ଜାଲୋମ୍‌ କା ଟଟାଃୟାନା ।
Holy-Bible---Munda---Munda-Bible	2922	୪	b6a	Oriya 	10	ACT	013	020	“ନେ ସବେନାଃ ୪୫୦ ବାରାଷ୍‌ରେ ହବାୟାନା । ନେ ସବେନାଃରେୟାଃ ତାୟମ୍‌ତେ ନାବୀ ଶାମୁଏଲ୍‌ ଜାକେଦ୍‌ ପାର୍‌ମେଶ୍ୱାର୍‌ ଇନ୍‌କୁ ନାଙ୍ଗ୍‌ ବିଚାର୍‌ ହଡ଼କକେ ସାଲାକେଦ୍‌କଆ ।
Holy-Bible---Munda---Munda-Bible	2888	ୈ	b48	Oriya 	3	ACT	027	012	ରାବାଙ୍ଗ୍‌ ସାହା ବିତାଅ ନାଗେନ୍ତେ ଏନ୍‌ ଦାଆଃ ଜାହାଜ୍‌ ତିଙ୍ଗୁ ଠାୟାଦ୍‌ ବେଶ୍‌ କା ତାଇକେନା । ଏନାତେ ଫୈନିକ୍‌ସ୍‌ ଠାୟାଦ୍‌ତେ ସେଟେର୍‌କେଦ୍‌ତେ ଏନ୍ତାଃରେ ରାବାଙ୍ଗ୍‌ ସାହା ବିତାଅ ନାଗେନ୍ତେ ଏନ୍ତାଃଏତେ ଦାଆଃ ଜାହାଜ୍‌ରେ ସେନଃ ନାଙ୍ଗ୍‌ ପୁରାଃ ହଡ଼କ କାଜିକେଦାକ । ଫୈନିକ୍‌ସ୍‌ ଦାକ୍ଷିଣ୍‌ ପାଶ୍ଚିମ୍‌ ଆଡଃ ଉତ୍ତାର୍‌ ପାଶ୍ଚିମ୍‌ସାଃତେ ସାମ୍‌ନାଙ୍ଗ୍‌କାଦ୍‌ କ୍ରିତ୍‌ରେ ମିଆଁଦ୍‌ ଦାଆଃ ଜାହାଜ୍‌ ତିଙ୍ଗୁ ଠାୟାଦ୍‌ ତାଇକେନା ।
Holy-Bible---Munda---Munda-Bible	2924	୬	b6c	Oriya 	7	ACT	027	037	ଇମ୍‌ତା ଆଲେ ଦାଆଃ ଜାହାଜ୍‌ରେ ୨୭୬ ଝାନ୍ ହଡ଼କ ତାଇକେନାଲେ ।
Holy-Bible---Munda---Munda-Bible	2892	ୌ	b4c	Oriya 	3	ROM	009	013	ଧାରାମ୍‌ପୁଥି କାଜି ଲେକାତେ, “ଆଇଙ୍ଗ୍‌ ଯାକୁବ୍‌କେ ଦୁଲାଡ଼୍‌କିୟାଇଙ୍ଗ୍‌ ମେନ୍‌ଦ ଏଷୌକେ ହିଲାଙ୍ଗ୍‌କିୟାଇଙ୍ଗ୍‌ ।”
Holy-Bible---Munda---Munda-Bible	2869	ଵ	b35	Oriya 	1	1CO	009	022	ଅକନ୍‌କ ବିଶ୍ଵାସ୍‌ରେ ନାରାଦୁରା ମେନାକଆ ଇନ୍‌କୁକେ ଖ୍ରୀଷ୍ଟ୍‌ରେ ନାମ୍‌କ ନାଗେନ୍ତେ ଆଇଙ୍ଗ୍‌ହଁ ଇନ୍‌କୁଲେକା ହବାୟାନାଇଙ୍ଗ୍‌ । ଏନାତେ ଆଇଙ୍ଗ୍‌ ଇନ୍‌କୁକେ ବାଞ୍ଚାଅକ ନାଗେନ୍ତେ ସବେନ୍‌କତାଃରେ ହବାସାକାଅଃ ଲେକା ଜୀୱାନ୍‌ ବିତାଅକେଦାଇଙ୍ଗ୍‌ ।
Holy-Bible---Munda---Munda-Bible	46	.	2e	Basic Latin 	1	REV	016	021	ସିର୍ମାଏତେ ହଡ଼କଆଃ ଚେତାନ୍‌ରେ ପୁରାଃ ମାପ୍‌ରାଙ୍ଗ୍‌ ଆରିଲ୍‌କ ଉୟୁଃୟାନା । ମିପିଆଦ୍‌ ଆରିଲ୍‌ରାଃ ହାମ୍ବାଲ୍‌ ୫୦ କେ.ଜି ଲେକା ତାଇକେନା । ହଡ଼କ ନେ ବରୱାନ୍‌ ଆରିଲ୍‌ ନାଗେନ୍ତେ ପାର୍‌ମେଶ୍ୱାର୍‌କେ ସାର୍‌ପାଅକିୟାକ ।
Holy-Bible---Mwaghavul---Mwaghavul-Bible	75	K	4b	Basic Latin 	1507	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	97	a	61	Basic Latin 	49046	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	599	ɗ	257	IPA Extensions 	17390	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	101	e	65	Basic Latin 	38947	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	32	 	20	Basic Latin 	123921	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	103	g	67	Basic Latin 	9653	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	121	y	79	Basic Latin 	5310	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	116	t	74	Basic Latin 	12164	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	109	m	6d	Basic Latin 	29185	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	111	o	6f	Basic Latin 	22369	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	107	k	6b	Basic Latin 	21438	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	477	ǝ	1dd	Latin Extended-B 	33511	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	110	n	6e	Basic Latin 	46805	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	114	r	72	Basic Latin 	14148	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	595	ɓ	253	IPA Extensions 	5957	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	104	h	68	Basic Latin 	6883	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	108	l	6c	Basic Latin 	8825	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	65	A	41	Basic Latin 	1125	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	105	i	69	Basic Latin 	19664	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	122	z	7a	Basic Latin 	2072	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	117	u	75	Basic Latin 	22152	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	115	s	73	Basic Latin 	17005	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	112	p	70	Basic Latin 	8517	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	119	w	77	Basic Latin 	14048	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	78	N	4e	Basic Latin 	2585	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	44	,	2c	Basic Latin 	11530	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	8220	“	201c	General Punctuation 	848	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	102	f	66	Basic Latin 	2531	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	100	d	64	Basic Latin 	2368	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	98	b	62	Basic Latin 	6790	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	46	.	2e	Basic Latin 	5948	MAR	001	002	Kaaɗe gyet mo kǝ ten ran nɗǝǝn ɓǝǝt haal mǝ Aizaya ngusatpwoo Naan sǝ nǝnee, “Naan wur sat nǝ, an nlep ngulep fen shindǝm a kyeen fwaa, “mbǝkǝ wur ɗak ar fwaa ɗi.
Holy-Bible---Mwaghavul---Mwaghavul-Bible	77	M	4d	Basic Latin 	1355	MAR	001	003	Mee gwar kǝ pǝreppee shi ɗoo ɗeɗes a naaryil, ‘Wur ɗak ar nDaa Wur aar ar nwur ndir-ndir!’ ”
